Caller,CallerSignature,Callee,CalleeSignature,CalleeParameterTypes,ReturnType,IsVoidCall,CallerPackage,CallerLayer,CalleeLayer,LayerRelation,IsInternal,ResolutionQuality,ArgCount,HasLiteralArg,HasNullArg,HasBooleanArg,HasNestedInvocationArg,ArgumentStaticTypes,Line,StandaloneStatement,ReturnUsed,AssignedToVariable,ReturnedDirectly,PassedAsArgument,InIfCondition,InsideIfBody,InsideLoop,InLoopCondition,InsideTry,InsideCatch,InsideFinally,ThrowsHandledLocally,InTernaryCondition,InsideLambda,InsideAnonymousClass,ReceiverCategory,ReceiverExpressionKind,ReceiverType,ReceiverOrigin,InvocationMode,MethodName,NamePattern,NameStartsWithGet,NameStartsWithFind,NameStartsWithSave,NameStartsWithExists,NameStartsWithDelete,NameStartsWithUpdate,NameStartsWithIs,NameStartsWithHas,NameContainsValidate,NameContainsCheck,BooleanLikeCall,CallerMethodNamePattern,CallerReturnType,CallerClassRole,CallerAnnotations,CallerTransactional,CallerTest,CallerRequestHandler,CallerOverride,CalleeAritySignature,ArgumentTypePattern,DistanceInCallChain,InternalResolutionQuality,CalleeModifiers,IsCollectionOperation,CallerMethodFanOut,CallerClassFanOut,CalleeMethodFanIn,CalleeClassFanIn,CallerMethodOutDegreeCentrality,CallerClassOutDegreeCentrality,CalleeMethodInDegreeCentrality,CalleeClassInDegreeCentrality,GuardedByIf,GuardedByNullCheck,GuardedByBooleanCheck,GuardedByInstanceofCheck,PrecededByGuardClause,BranchReturnsOnGuard,BranchThrowsOnGuard,BranchContinuesToInvocation,SameReceiverReferencedInGuard,SameArgumentReferencedInGuard,ReceiverIsProjectType,ReceiverIsExternalType,ReceiverIsFieldDependency,ReceiverIsDomainType,ReceiverIsCollectionType,ReceiverIsOptionalType,ReceiverIsStreamType,AnyArgumentIsProjectType,AnyArgumentIsExternalType,AnyArgumentIsDomainType,AnyArgumentIsCollectionType,AnyArgumentIsOptionalType,AnyArgumentIsPrimitiveLike,AnyArgumentIsStringLike,AnyArgumentIsBooleanLike,HasStringLiteralArg,HasNumericLiteralArg,HasCharLiteralArg,HasEnumArg,LiteralArgumentCount,CalleeDeclarationResolvable,CalleeTypeResolvable,ReceiverTypeResolvable,AllArgumentTypesResolvable,AnyArgumentTypeUnknown,HasKnownReturnType,NameStartsWithNotify,NameStartsWithPublish,NameStartsWithEmit,NameStartsWithDispatch,NameStartsWithFire,NameStartsWithSend,ReceiverLooksLikeObserverPublisher,ReceiverLooksLikeEventBus,ReceiverLooksLikeListenerRegistry,AnyArgumentLooksLikeEvent,AnyArgumentLooksLikeMessage,AnyArgumentLooksLikeListener,InsideTransactionCallback,FollowsStateMutationNearby,CallerContainsMultipleDistinctCallees,SiblingInvocationCountInMethod,CrossLayerCall,CallsDependencyField,CallsDifferentProjectComponentType,InsideDelegationChain,HasChainedOrNestedDelegation,ReturnValueIgnored,ReturnsBoolean,ReturnsCollection,ReturnsOptional,ReturnsProjectType,ReturnsExternalType,MethodLooksAccessor,MethodLooksMutator,CallerLooksQueryMethod,CallerLooksCommandMethod,CallerLooksControllerMethod,CallerLooksFactoryMethod,CallerLooksValidatorMethod,CalleeLooksQueryMethod,CalleeLooksCommandMethod,CalleeLooksValidatorMethod,CalleeLooksFactoryMethod,CalleeLooksControllerMethod,CallerIsPublic,CallerIsPrivate,CallerIsProtected,CallerIsStatic,CallerIsAbstract,CalleeIsStatic,CalleeIsAbstract,CalleeIsPublic,CalleeIsPrivate,PreviousStatementKind,NextStatementKind,PreviousStatementContainsMutation,NextStatementUsesInvocationResult,InvocationResultUsedInComparison,InvocationResultUsedInNullCheck,InvocationFeedsAnotherCall,ArgumentOrigins,AnyArgumentFromField,AnyArgumentFromParameter,AnyArgumentFromLocal,AnyArgumentFromInvocation,AnyArgumentFromConstructor,IsFactoryLikeCall,ReturnsNewProjectType,MethodNameStartsWithCreate,MethodNameStartsWithBuild,MethodNameStartsWithOf,MethodNameStartsWithFrom,ReceiverLooksLikeFactory
org.springframework.samples.petclinic.system.I18nPropertiesSyncTest#checkNonInternationalizedStrings,org.springframework.samples.petclinic.system.I18nPropertiesSyncTest#checkNonInternationalizedStrings(),java.lang.String#contains,java.lang.String#contains(java.lang.CharSequence),java.lang.CharSequence,boolean,false,org.springframework.samples.petclinic.system,other,external,other->external,false,RESOLVED_EXTERNAL,1,true,false,false,false,java.lang.String,67,false,true,false,false,false,true,false,true,true,false,false,false,false,false,false,false,variable,VARIABLE,java.lang.String,LOCAL,INSTANCE,contains,other,false,false,false,false,false,false,false,false,false,false,true,guard,void,other,Test,false,true,false,false,ONE,STRING_LITERAL,0,EXTERNAL,UNKNOWN,false,20,16,1,3,0.05263158,0.13913043,0.00263158,0.02608696,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,true,false,false,false,false,true,false,true,false,false,false,1,false,true,true,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,41,false,false,false,false,false,false,true,false,false,false,true,false,false,false,true,false,false,true,true,false,false,false,false,true,false,false,false,false,false,false,false,false,LOCAL_VARIABLE,NONE,false,false,false,false,false,CtLiteralImpl,false,false,false,false,false,false,false,false,false,false,false,false
org.springframework.samples.petclinic.system.I18nPropertiesSyncTest#checkNonInternationalizedStrings,org.springframework.samples.petclinic.system.I18nPropertiesSyncTest#checkNonInternationalizedStrings(),java.lang.StringBuilder#append,java.lang.StringBuilder#append(java.lang.String),java.lang.String,java.lang.StringBuilder,false,org.springframework.samples.petclinic.system,other,external,other->external,false,RESOLVED_EXTERNAL,1,true,false,false,false,java.lang.String,68,false,true,false,false,false,false,true,true,false,false,false,false,false,false,false,false,chained_call,CHAINED_INVOCATION,java.lang.StringBuilder,CHAINED,CHAINED,append,other,false,false,false,false,false,false,false,false,false,false,false,guard,void,other,Test,false,true,false,false,ONE,STRING_LITERAL,6,EXTERNAL,UNKNOWN,false,20,16,2,1,0.05263158,0.13913043,0.00526316,0.00869565,true,false,true,false,false,false,false,false,true,false,false,true,false,false,false,false,false,false,true,false,false,false,false,true,false,true,false,false,false,1,false,true,true,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,41,false,false,false,false,true,false,false,false,false,false,true,false,false,false,true,false,false,true,true,false,false,false,false,true,false,false,false,false,false,false,false,false,NONE,NONE,false,false,false,false,false,CtLiteralImpl,false,false,false,false,false,false,false,false,false,false,false,true
org.springframework.samples.petclinic.system.I18nPropertiesSyncTest#checkNonInternationalizedStrings,org.springframework.samples.petclinic.system.I18nPropertiesSyncTest#checkNonInternationalizedStrings(),java.lang.StringBuilder#append,java.lang.StringBuilder#append(java.lang.String),java.lang.String,java.lang.StringBuilder,false,org.springframework.samples.petclinic.system,other,external,other->external,false,RESOLVED_EXTERNAL,1,false,false,false,false,java.lang.String,68,false,true,false,false,false,false,true,true,false,false,false,false,false,false,false,false,chained_call,CHAINED_INVOCATION,java.lang.StringBuilder,CHAINED,CHAINED,append,other,false,false,false,false,false,false,false,false,false,false,false,guard,void,other,Test,false,true,false,false,ONE,VARIABLE,5,EXTERNAL,UNKNOWN,false,20,16,2,1,0.05263158,0.13913043,0.00526316,0.00869565,true,false,true,false,false,false,false,false,false,true,false,true,false,false,false,false,false,false,true,false,false,false,false,true,false,false,false,false,false,0,false,true,true,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,41,false,false,false,false,true,false,false,false,false,false,true,false,false,false,true,false,false,true,true,false,false,false,false,true,false,false,false,false,false,false,false,false,NONE,NONE,false,false,false,false,true,LOCAL,false,false,true,false,false,false,false,false,false,false,false,true
org.springframework.samples.petclinic.system.I18nPropertiesSyncTest#checkNonInternationalizedStrings,org.springframework.samples.petclinic.system.I18nPropertiesSyncTest#checkNonInternationalizedStrings(),java.lang.StringBuilder#append,java.lang.StringBuilder#append(java.lang.String),java.lang.String,java.lang.StringBuilder,false,org.springframework.samples.petclinic.system,other,external,other->external,false,RESOLVED_EXTERNAL,1,true,false,false,false,java.lang.String,68,false,true,false,false,false,false,true,true,false,false,false,false,false,false,false,false,chained_call,CHAINED_INVOCATION,java.lang.StringBuilder,CHAINED,CHAINED,append,other,false,false,false,false,false,false,false,false,false,false,false,guard,void,other,Test,false,true,false,false,ONE,STRING_LITERAL,4,EXTERNAL,UNKNOWN,false,20,16,2,1,0.05263158,0.13913043,0.00526316,0.00869565,true,false,true,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,true,false,false,false,false,true,false,true,false,false,false,1,false,true,true,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,41,false,false,false,false,true,false,false,false,false,false,true,false,false,false,true,false,false,true,true,false,false,false,false,true,false,false,false,false,false,false,false,false,NONE,NONE,false,false,false,false,true,CtLiteralImpl,false,false,false,false,false,false,false,false,false,false,false,true
org.springframework.samples.petclinic.system.I18nPropertiesSyncTest#checkNonInternationalizedStrings,org.springframework.samples.petclinic.system.I18nPropertiesSyncTest#checkNonInternationalizedStrings(),java.lang.StringBuilder#append,java.lang.StringBuilder#append(int),int,java.lang.StringBuilder,false,org.springframework.samples.petclinic.system,other,external,other->external,false,RESOLVED_EXTERNAL,1,false,false,false,false,int,68,false,true,false,false,false,false,true,true,false,false,false,false,false,false,false,false,chained_call,CHAINED_INVOCATION,java.lang.StringBuilder,CHAINED,CHAINED,append,other,false,false,false,false,false,false,false,false,false,false,false,guard,void,other,Test,false,true,false,false,ONE,BINARY,3,EXTERNAL,UNKNOWN,false,20,16,1,1,0.05263158,0.13913043,0.00263158,0.00869565,true,false,true,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,true,false,false,false,true,false,false,false,false,false,false,0,false,true,true,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,41,false,false,false,false,true,false,false,false,false,false,true,false,false,false,true,false,false,true,true,false,false,false,false,true,false,false,false,false,false,false,false,false,NONE,NONE,false,false,false,false,true,CtBinaryOperatorImpl,false,false,false,false,false,false,false,false,false,false,false,true
org.springframework.samples.petclinic.system.I18nPropertiesSyncTest#checkNonInternationalizedStrings,org.springframework.samples.petclinic.system.I18nPropertiesSyncTest#checkNonInternationalizedStrings(),java.lang.StringBuilder#append,java.lang.StringBuilder#append(java.lang.String),java.lang.String,java.lang.StringBuilder,false,org.springframework.samples.petclinic.system,other,external,other->external,false,RESOLVED_EXTERNAL,1,true,false,false,false,java.lang.String,68,false,true,false,false,false,false,true,true,false,false,false,false,false,false,false,false,chained_call,CHAINED_INVOCATION,java.lang.StringBuilder,CHAINED,CHAINED,append,other,false,false,false,false,false,false,false,false,false,false,false,guard,void,other,Test,false,true,false,false,ONE,STRING_LITERAL,2,EXTERNAL,UNKNOWN,false,20,16,2,1,0.05263158,0.13913043,0.00526316,0.00869565,true,false,true,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,true,false,false,false,false,true,false,true,false,false,false,1,false,true,true,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,41,false,false,false,false,true,false,false,false,false,false,true,false,false,false,true,false,false,true,true,false,false,false,false,true,false,false,false,false,false,false,false,false,NONE,NONE,false,false,false,false,true,CtLiteralImpl,false,false,false,false,false,false,false,false,false,false,false,true
org.springframework.samples.petclinic.system.I18nPropertiesSyncTest#checkNonInternationalizedStrings,org.springframework.samples.petclinic.system.I18nPropertiesSyncTest#checkNonInternationalizedStrings(),java.lang.StringBuilder#append,java.lang.StringBuilder#append(java.lang.Object),java.lang.Object,java.lang.StringBuilder,false,org.springframework.samples.petclinic.system,other,external,other->external,false,RESOLVED_EXTERNAL,1,false,false,false,false,java.nio.file.Path,68,false,true,false,false,false,false,true,true,false,false,false,false,false,false,false,false,chained_call,CHAINED_INVOCATION,java.lang.StringBuilder,CHAINED,CHAINED,append,other,false,false,false,false,false,false,false,false,false,false,false,guard,void,other,Test,false,true,false,false,ONE,VARIABLE,1,EXTERNAL,UNKNOWN,false,20,16,1,1,0.05263158,0.13913043,0.00263158,0.00869565,true,false,true,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,0,false,true,true,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,41,false,false,false,false,true,false,false,false,false,false,true,false,false,false,true,false,false,true,true,false,false,false,false,true,false,false,false,false,false,false,false,false,NONE,NONE,false,false,false,false,true,LOCAL,false,false,true,false,false,false,false,false,false,false,false,true
org.springframework.samples.petclinic.system.I18nPropertiesSyncTest#checkNonInternationalizedStrings,org.springframework.samples.petclinic.system.I18nPropertiesSyncTest#checkNonInternationalizedStrings(),java.lang.StringBuilder#append,java.lang.StringBuilder#append(java.lang.String),java.lang.String,java.lang.StringBuilder,false,org.springframework.samples.petclinic.system,other,external,other->external,false,RESOLVED_EXTERNAL,1,true,false,false,false,java.lang.String,68,false,true,false,false,false,false,true,true,false,false,false,false,false,false,false,false,variable,VARIABLE,java.lang.StringBuilder,LOCAL,INSTANCE,append,other,false,false,false,false,false,false,false,false,false,false,false,guard,void,other,Test,false,true,false,false,ONE,STRING_LITERAL,0,EXTERNAL,UNKNOWN,false,20,16,2,1,0.05263158,0.13913043,0.00526316,0.00869565,true,false,true,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,true,false,false,false,false,true,false,true,false,false,false,1,false,true,true,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,41,false,false,false,false,false,false,false,false,false,false,true,false,false,false,true,false,false,true,true,false,false,false,false,true,false,false,false,false,false,false,false,false,NONE,NONE,false,false,false,false,true,CtLiteralImpl,false,false,false,false,false,false,false,false,false,false,false,true
org.springframework.samples.petclinic.system.I18nPropertiesSyncTest#checkNonInternationalizedStrings,org.springframework.samples.petclinic.system.I18nPropertiesSyncTest#checkNonInternationalizedStrings(),java.lang.CharSequence#isEmpty,java.lang.CharSequence#isEmpty(),NONE,boolean,false,org.springframework.samples.petclinic.system,other,external,other->external,false,RESOLVED_EXTERNAL,0,false,false,false,false,NONE,80,false,true,false,false,false,true,false,false,false,false,false,false,false,false,false,false,variable,VARIABLE,java.lang.StringBuilder,LOCAL,INSTANCE,isEmpty,guard,false,false,false,false,false,false,true,false,false,false,true,guard,void,other,Test,false,true,false,false,ZERO,NONE,0,EXTERNAL,UNKNOWN,false,20,16,2,1,0.05263158,0.13913043,0.00526316,0.00869565,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,false,true,true,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,true,true,41,false,false,false,false,false,false,true,false,false,false,true,true,false,false,true,false,false,true,true,false,true,false,false,true,false,false,false,false,false,false,false,false,LOOP,NONE,true,false,false,false,false,NONE,false,false,false,false,false,false,false,false,false,false,false,true
org.springframework.samples.petclinic.system.I18nPropertiesSyncTest#checkNonInternationalizedStrings,org.springframework.samples.petclinic.system.I18nPropertiesSyncTest#checkNonInternationalizedStrings(),fail,fail(java.lang.String),java.lang.String,void,true,org.springframework.samples.petclinic.system,other,unknown,other->unknown,false,NO_DECLARING_TYPE,1,false,false,false,false,java.lang.String,81,false,true,false,false,false,false,true,false,false,false,false,false,false,false,false,false,domain_or_internal,THIS,org.springframework.samples.petclinic.system.I18nPropertiesSyncTest,THIS,INSTANCE,fail,other,false,false,false,false,false,false,false,false,false,false,false,guard,void,other,Test,false,true,false,false,ONE,BINARY,0,UNRESOLVED,UNKNOWN,false,20,16,2,25,0.05263158,0.13913043,0.00526316,0.21739130,true,false,true,false,false,false,false,false,false,true,true,false,false,false,false,false,false,false,true,false,false,false,false,true,false,false,false,false,false,0,false,false,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,41,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,true,true,false,false,false,false,true,false,false,false,false,false,false,false,false,NONE,NONE,false,false,false,false,false,CtBinaryOperatorImpl,false,false,false,false,false,false,false,false,false,false,false,false
org.springframework.samples.petclinic.system.I18nPropertiesSyncTest#checkI18nPropertyFilesAreInSync,org.springframework.samples.petclinic.system.I18nPropertiesSyncTest#checkI18nPropertyFilesAreInSync(),java.nio.file.Files#walk,"java.nio.file.Files#walk(java.nio.file.Path,java.nio.file.FileVisitOption[])",java.nio.file.Path|java.nio.file.FileVisitOption[],java.util.stream.Stream,false,org.springframework.samples.petclinic.system,other,external,other->external,false,RESOLVED_EXTERNAL,1,false,false,false,true,java.nio.file.Path,88,false,true,true,false,false,false,false,false,false,true,false,false,false,false,false,false,static_type,TYPE_ACCESS,void,STATIC,STATIC,walk,other,false,false,false,false,false,false,false,false,false,false,false,guard,void,other,Test,false,true,false,false,ONE,INVOCATION,0,EXTERNAL,UNKNOWN,false,23,16,2,1,0.06052632,0.13913043,0.00526316,0.00869565,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,0,false,true,true,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,36,false,false,false,false,true,false,false,false,false,false,true,false,false,false,true,false,false,true,true,false,false,false,false,true,false,false,false,false,false,false,false,false,LOCAL_VARIABLE,LOCAL_VARIABLE,false,false,false,false,false,INVOCATION,false,false,false,true,false,false,false,false,false,false,false,false
org.springframework.samples.petclinic.system.I18nPropertiesSyncTest#checkI18nPropertyFilesAreInSync,org.springframework.samples.petclinic.system.I18nPropertiesSyncTest#checkI18nPropertyFilesAreInSync(),java.nio.file.Paths#get,"java.nio.file.Paths#get(java.lang.String,java.lang.String[])",java.lang.String|java.lang.String[],java.nio.file.Path,false,org.springframework.samples.petclinic.system,other,external,other->external,false,RESOLVED_EXTERNAL,1,false,false,false,false,java.lang.String,88,false,true,true,false,true,false,false,false,false,true,false,false,false,false,false,false,static_type,TYPE_ACCESS,void,STATIC,STATIC,get,query,true,false,false,false,false,false,false,false,false,false,false,guard,void,other,Test,false,true,false,false,ONE,VARIABLE,0,EXTERNAL,UNKNOWN,false,23,16,2,1,0.06052632,0.13913043,0.00526316,0.00869565,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,true,false,false,false,false,true,false,false,false,false,false,0,false,true,true,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,36,false,false,false,true,true,false,false,false,false,false,true,true,false,false,true,false,false,true,true,false,false,false,false,true,false,false,false,false,false,false,false,false,LOCAL_VARIABLE,LOCAL_VARIABLE,false,false,false,false,true,FIELD,true,false,false,false,false,false,false,false,false,false,false,false
org.springframework.samples.petclinic.system.I18nPropertiesSyncTest#checkI18nPropertyFilesAreInSync,org.springframework.samples.petclinic.system.I18nPropertiesSyncTest#checkI18nPropertyFilesAreInSync(),java.util.stream.Stream#toList,java.util.stream.Stream#toList(),NONE,java.util.List,false,org.springframework.samples.petclinic.system,other,external,other->external,false,RESOLVED_EXTERNAL,0,false,false,false,false,NONE,89,false,true,true,false,false,false,false,false,false,true,false,false,false,false,false,false,stream,CHAINED_INVOCATION,java.util.stream.Stream,CHAINED,CHAINED,toList,other,false,false,false,false,false,false,false,false,false,false,false,guard,void,other,Test,false,true,false,false,ZERO,NONE,2,EXTERNAL,UNKNOWN,false,23,16,2,2,0.06052632,0.13913043,0.00526316,0.01739130,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,0,false,true,true,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,36,false,false,false,false,true,false,false,true,false,false,true,false,false,false,true,false,false,true,true,false,false,false,false,true,false,false,false,false,false,false,false,false,NONE,NONE,false,false,false,false,false,NONE,false,false,false,false,false,false,false,false,false,false,false,false
org.springframework.samples.petclinic.system.I18nPropertiesSyncTest#checkI18nPropertyFilesAreInSync,org.springframework.samples.petclinic.system.I18nPropertiesSyncTest#checkI18nPropertyFilesAreInSync(),java.util.stream.Stream#filter,java.util.stream.Stream#filter(java.util.function.Predicate),java.util.function.Predicate,java.util.stream.Stream,false,org.springframework.samples.petclinic.system,other,external,other->external,false,RESOLVED_EXTERNAL,1,false,false,false,true,java.util.function.Predicate,89,false,true,true,false,false,false,false,false,false,true,false,false,false,false,false,false,stream,CHAINED_INVOCATION,java.util.stream.Stream,CHAINED,CHAINED,filter,other,false,false,false,false,false,false,false,false,false,false,false,guard,void,other,Test,false,true,false,false,ONE,CtLambdaImpl,1,EXTERNAL,UNKNOWN,true,23,16,2,2,0.06052632,0.13913043,0.00526316,0.01739130,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,true,false,true,false,false,false,false,false,false,false,false,false,false,0,false,true,true,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,36,false,false,false,false,true,false,false,false,false,false,true,false,false,false,true,false,false,true,true,false,false,false,false,true,false,false,false,false,false,false,false,false,NONE,NONE,false,false,false,false,true,CtLambdaImpl,false,false,false,false,false,false,false,false,false,false,false,false
org.springframework.samples.petclinic.system.I18nPropertiesSyncTest#checkI18nPropertyFilesAreInSync,org.springframework.samples.petclinic.system.I18nPropertiesSyncTest#checkI18nPropertyFilesAreInSync(),java.util.stream.Stream#filter,java.util.stream.Stream#filter(java.util.function.Predicate),java.util.function.Predicate,java.util.stream.Stream,false,org.springframework.samples.petclinic.system,other,external,other->external,false,RESOLVED_EXTERNAL,1,false,false,false,true,java.util.function.Predicate,89,false,true,true,false,false,false,false,false,false,true,false,false,false,false,false,false,stream,VARIABLE,java.util.stream.Stream,LOCAL,INSTANCE,filter,other,false,false,false,false,false,false,false,false,false,false,false,guard,void,other,Test,false,true,false,false,ONE,CtLambdaImpl,0,EXTERNAL,UNKNOWN,true,23,16,2,2,0.06052632,0.13913043,0.00526316,0.01739130,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,true,false,true,false,false,false,false,false,false,false,false,false,false,0,false,true,true,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,36,false,false,false,false,true,false,false,false,false,false,true,false,false,false,true,false,false,true,true,false,false,false,false,true,false,false,false,false,false,false,false,false,NONE,NONE,false,false,false,false,true,CtLambdaImpl,false,false,false,false,false,false,false,false,false,false,false,false
org.springframework.samples.petclinic.system.I18nPropertiesSyncTest#checkI18nPropertyFilesAreInSync,org.springframework.samples.petclinic.system.I18nPropertiesSyncTest#checkI18nPropertyFilesAreInSync(),java.lang.String#startsWith,java.lang.String#startsWith(java.lang.String),java.lang.String,boolean,false,org.springframework.samples.petclinic.system,other,external,other->external,false,RESOLVED_EXTERNAL,1,false,false,false,false,java.lang.String,89,false,true,true,false,true,false,false,false,false,true,false,false,false,false,true,false,chained_call,CHAINED_INVOCATION,java.lang.String,CHAINED,CHAINED,startsWith,other,false,false,false,false,false,false,false,false,false,false,true,guard,void,other,Test,false,true,false,false,ONE,VARIABLE,2,EXTERNAL,UNKNOWN,false,23,16,2,3,0.06052632,0.13913043,0.00526316,0.02608696,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,true,false,false,false,false,true,false,false,false,false,false,0,false,true,true,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,36,false,false,false,true,true,false,true,false,false,false,true,false,false,false,true,false,false,true,true,false,false,false,false,true,false,false,false,false,false,false,false,false,NONE,NONE,false,false,false,false,true,FIELD,true,false,false,false,false,false,false,false,false,false,false,false
org.springframework.samples.petclinic.system.I18nPropertiesSyncTest#checkI18nPropertyFilesAreInSync,org.springframework.samples.petclinic.system.I18nPropertiesSyncTest#checkI18nPropertyFilesAreInSync(),java.nio.file.Path#toString,java.nio.file.Path#toString(),NONE,java.lang.String,false,org.springframework.samples.petclinic.system,other,external,other->external,false,RESOLVED_EXTERNAL,0,false,false,false,false,NONE,89,false,true,true,false,false,false,false,false,false,true,false,false,false,false,true,false,chained_call,CHAINED_INVOCATION,java.nio.file.Path,CHAINED,CHAINED,toString,other,false,false,false,false,false,false,false,false,false,false,false,guard,void,other,Test,false,true,false,false,ZERO,NONE,1,EXTERNAL,UNKNOWN,false,23,16,2,1,0.06052632,0.13913043,0.00526316,0.00869565,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,false,true,true,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,36,false,false,false,false,true,false,false,false,false,false,true,false,false,false,true,false,false,true,true,false,false,false,false,true,false,false,false,false,false,false,false,false,NONE,NONE,false,false,false,false,true,NONE,false,false,false,false,false,false,false,false,false,false,false,false
org.springframework.samples.petclinic.system.I18nPropertiesSyncTest#checkI18nPropertyFilesAreInSync,org.springframework.samples.petclinic.system.I18nPropertiesSyncTest#checkI18nPropertyFilesAreInSync(),java.nio.file.Path#getFileName,java.nio.file.Path#getFileName(),NONE,java.nio.file.Path,false,org.springframework.samples.petclinic.system,other,external,other->external,false,RESOLVED_EXTERNAL,0,false,false,false,false,NONE,89,false,true,true,false,false,false,false,false,false,true,false,false,false,false,true,false,variable,VARIABLE,java.nio.file.Path,PARAMETER,INSTANCE,getFileName,query,true,false,false,false,false,false,false,false,false,false,false,guard,void,other,Test,false,true,false,false,ZERO,NONE,0,EXTERNAL,UNKNOWN,false,23,16,2,1,0.06052632,0.13913043,0.00526316,0.00869565,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,false,true,true,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,36,false,false,false,false,false,false,false,false,false,false,true,true,false,false,true,false,false,true,true,false,false,false,false,true,false,false,false,false,false,false,false,false,NONE,NONE,false,false,false,false,true,NONE,false,false,false,false,false,false,false,false,false,false,false,false
org.springframework.samples.petclinic.system.I18nPropertiesSyncTest#checkI18nPropertyFilesAreInSync,org.springframework.samples.petclinic.system.I18nPropertiesSyncTest#checkI18nPropertyFilesAreInSync(),java.lang.String#endsWith,java.lang.String#endsWith(java.lang.String),java.lang.String,boolean,false,org.springframework.samples.petclinic.system,other,external,other->external,false,RESOLVED_EXTERNAL,1,false,false,false,false,java.lang.String,90,false,true,true,false,true,false,false,false,false,true,false,false,false,false,true,false,chained_call,CHAINED_INVOCATION,java.lang.String,CHAINED,CHAINED,endsWith,other,false,false,false,false,false,false,false,false,false,false,true,guard,void,other,Test,false,true,false,false,ONE,VARIABLE,2,EXTERNAL,UNKNOWN,false,23,16,2,3,0.06052632,0.13913043,0.00526316,0.02608696,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,true,false,false,false,false,true,false,false,false,false,false,0,false,true,true,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,36,false,false,false,true,true,false,true,false,false,false,true,false,false,false,true,false,false,true,true,false,false,false,false,true,false,false,false,false,false,false,false,false,NONE,NONE,false,false,false,false,true,FIELD,true,false,false,false,false,false,false,false,false,false,false,false
