ReturnType,IsVoidCall,CallerLayer,CalleeLayer,LayerRelation,ArgCount,HasLiteralArg,HasNullArg,HasBooleanArg,HasNestedInvocationArg,AssignedToVariable,ReturnedDirectly,PassedAsArgument,InIfCondition,InsideIfBody,InsideLoop,ReceiverCategory,ReceiverOrigin,MethodName,NamePattern,NameStartsWithGet,NameStartsWithFind,NameStartsWithSave,NameStartsWithDelete,NameStartsWithUpdate,NameContainsValidate,NameContainsCheck,BooleanLikeCall,ArgumentTypePattern,CallerMethodFanOut,CallerClassFanOut,CalleeMethodFanIn,GuardedByIf,GuardedByNullCheck,GuardedByBooleanCheck,GuardedByInstanceofCheck,PrecededByGuardClause,ReceiverIsProjectType,ReceiverIsExternalType,ReceiverIsFieldDependency,NameStartsWithNotify,NameStartsWithPublish,NameStartsWithEmit,NameStartsWithDispatch,NameStartsWithFire,NameStartsWithSend,ReceiverLooksLikeObserverPublisher,ReceiverLooksLikeEventBus,ReceiverLooksLikeListenerRegistry,AnyArgumentLooksLikeEvent,AnyArgumentLooksLikeMessage,FollowsStateMutationNearby,CrossLayerCall,CallsDependencyField,InsideDelegationChain,HasChainedOrNestedDelegation,ReturnsBoolean,ReturnsCollection,ReturnsOptional,ReturnsProjectType,ReturnsExternalType,MethodLooksAccessor,MethodLooksMutator,CallerLooksControllerMethod,CalleeLooksQueryMethod,CalleeLooksCommandMethod,CalleeLooksValidatorMethod,PreviousStatementContainsMutation,InvocationResultUsedInComparison,InvocationResultUsedInNullCheck,InvocationFeedsAnotherCall,IsFactoryLikeCall,ReturnsNewProjectType,MethodNameStartsWithCreate,MethodNameStartsWithBuild,MethodNameStartsWithOf,MethodNameStartsWithFrom,ReceiverLooksLikeFactory,ResultUsageKind,CalleeNameAction,ComputeTransformNameHint,CalleeBodySummary,CalleeAnnotations,ReceiverFieldInjectedDependency,IsLoggingCall,ManualLabel
void,true,other,other,other->other,3,false,false,false,true,false,false,false,false,false,false,domain_or_internal,THIS,render,other,false,false,false,false,false,false,false,false,INVOCATION|VARIABLE|INVOCATION,4,9,1,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,true,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,IGNORED,OTHER,NONE,ASSIGNS_VARIABLE|CALLS_MUTATOR,NONE,false,false,Command/Mutate
com.fsck.k9.mail.Message,false,controller,controller,controller->controller,0,false,false,false,false,true,false,false,false,false,false,controller,THIS,createMessageWithInvalidUid,command,false,false,false,false,false,false,false,false,NONE,3,7,7,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,true,false,true,false,false,false,false,false,true,true,true,false,false,false,false,ASSIGNED,CREATION,NONE,RETURNS_VALUE,NonNull|SuppressWarnings,false,false,Creational
void,true,controller,external,controller->external,2,true,false,false,true,false,false,false,false,false,false,variable,PARAMETER,addAttribute,command,false,false,false,false,false,false,false,false,STRING_LITERAL|INVOCATION,6,14,2,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,true,false,false,false,false,false,false,true,true,true,false,false,true,false,false,false,false,false,false,false,false,false,false,IGNORED,MUTATOR,NONE,UNRESOLVED,UNRESOLVED,false,false,Control/Orchestrate
void,true,other,external,other->external,3,true,false,false,false,false,false,false,false,false,false,static_type,STATIC,run,other,false,false,false,false,false,false,false,false,VARIABLE|STRING_LITERAL|STRING_LITERAL,1,2,1,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,IGNORED,DISPATCHER,NONE,UNRESOLVED,UNRESOLVED,false,false,Control/Orchestrate
void,true,other,unknown,other->unknown,1,true,false,false,false,true,false,false,false,false,false,controller,THIS,get,query,true,false,false,false,false,false,false,false,STRING_LITERAL,11,13,6,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,true,false,false,false,false,false,true,false,false,false,false,false,false,false,ASSIGNED|CHAINED,ACCESSOR,NONE,UNRESOLVED,UNRESOLVED,false,false,Control/Orchestrate
void,true,other,unknown,other->unknown,2,true,false,false,false,false,false,false,false,false,false,chained_call,CHAINED,param,other,false,false,false,false,false,false,false,false,STRING_LITERAL|STRING_LITERAL,6,19,16,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false,false,false,CHAINED,OTHER,NONE,UNRESOLVED,UNRESOLVED,false,false,Control/Orchestrate
nl.tudelft.jpacman.level.Level,false,other,other,other->other,0,false,false,false,false,true,false,false,false,false,false,domain_or_internal,THIS,makeLevel,other,false,false,false,false,false,false,false,false,NONE,4,9,1,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,ASSIGNED,CREATION,NONE,RETURNS_VALUE|THROWS_EXCEPTION,SuppressWarnings,false,false,Creational
java.lang.StringBuilder,false,other,external,other->external,1,false,false,false,false,false,false,false,false,true,true,chained_call,CHAINED,append,other,false,false,false,false,false,false,false,false,VARIABLE,20,16,2,true,false,true,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,true,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false,false,true,CHAINED,OTHER,NONE,UNRESOLVED,UNRESOLVED,false,false,Compute/Transform
boolean,false,other,external,other->external,1,false,false,false,false,false,false,false,false,true,true,collection,PARAMETER,add,command,false,false,false,false,false,false,false,true,CONSTRUCTOR,5,10,11,true,true,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,true,false,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,IGNORED,MUTATOR,NONE,UNRESOLVED,UNRESOLVED,false,false,Validate/Guard
com.fsck.k9.message.MessageBuilder,false,other,other,other->other,0,false,false,false,false,true,false,false,false,false,false,domain_or_internal,THIS,createSimpleMessageBuilder,command,false,false,false,false,false,false,false,false,NONE,12,20,7,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false,true,true,true,false,false,false,true,ASSIGNED,CREATION,NONE,CALLS_MUTATOR|RETURNS_VALUE|RETURNS_NEW_OBJECT,LooperMode,false,false,Creational
java.util.Optional,false,other,external,other->external,1,false,false,false,false,false,true,false,false,true,false,static_type,STATIC,of,other,false,false,false,false,false,false,false,false,VARIABLE,10,5,1,true,true,false,false,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,true,false,true,false,false,false,true,false,false,false,false,false,false,true,false,false,false,true,false,false,RETURNED,CREATION,NONE,UNRESOLVED,UNRESOLVED,false,false,Creational
void,true,other,unknown,other->unknown,2,true,false,false,false,false,false,true,false,false,false,controller,THIS,post,other,false,false,false,false,false,false,false,false,STRING_LITERAL|VARIABLE,7,19,8,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,true,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false,false,false,PASSED_AS_ARGUMENT,OTHER,NONE,UNRESOLVED,UNRESOLVED,false,false,Control/Orchestrate
nl.tudelft.jpacman.board.Unit,false,other,other,other->other,2,false,false,false,false,true,false,false,false,false,false,static_type,STATIC,findNearest,query,false,true,false,false,false,false,false,false,VARIABLE|VARIABLE,8,10,7,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true,false,false,true,false,false,false,false,false,true,false,false,false,false,false,false,false,ASSIGNED|CHAINED,FINDER,NONE,CALLS_MUTATOR|RETURNS_VALUE,NONE,false,false,Command/Mutate
void,true,other,other,other->other,0,false,false,false,false,false,false,false,false,false,false,domain_or_internal,FIELD,updateMessageFormat,command,false,false,false,false,true,false,false,false,NONE,3,28,8,false,false,false,false,false,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,true,false,true,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,IGNORED,MUTATOR,NONE,ASSIGNS_VARIABLE|CALLS_MUTATOR,SuppressWarnings,true,false,Compute/Transform
java.lang.StringBuilder,false,other,external,other->external,1,true,false,false,false,false,false,false,false,true,false,variable,LOCAL,append,other,false,false,false,false,false,false,false,false,STRING_LITERAL,25,14,22,true,false,true,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,true,IGNORED,OTHER,NONE,UNRESOLVED,UNRESOLVED,false,false,Compute/Transform
void,true,other,external,other->external,1,false,false,false,false,true,false,false,false,false,false,field,FIELD,rootUri,other,false,false,false,false,false,false,false,false,BINARY,7,7,4,false,false,false,false,false,false,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false,false,true,ASSIGNED|CHAINED,OTHER,NONE,UNRESOLVED,UNRESOLVED,true,false,Control/Orchestrate
void,true,other,unknown,other->unknown,1,false,false,false,true,false,false,false,false,false,false,chained_call,CHAINED,willReturn,other,false,false,false,false,false,false,false,false,INVOCATION,10,13,1,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,CHAINED,OTHER,NONE,UNRESOLVED,UNRESOLVED,false,false,Control/Orchestrate
boolean,false,other,other,other->other,0,false,false,false,false,false,false,false,true,false,false,domain_or_internal,THIS,isInProgress,guard,false,false,false,false,false,false,false,true,NONE,10,17,7,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,true,true,false,false,true,false,true,false,false,false,false,false,false,false,false,false,false,false,USED_IN_CONDITION,EXISTENCE_CHECK,NONE,RETURNS_VALUE,SuppressWarnings,false,false,Validate/Guard
nl.tudelft.jpacman.board.Board,false,other,other,other->other,1,false,false,false,false,true,false,false,false,false,false,domain_or_internal,FIELD,createBoard,command,false,false,false,false,false,false,false,false,VARIABLE,3,8,6,false,false,false,false,false,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false,true,true,true,false,false,false,true,ASSIGNED,CREATION,NONE,ASSIGNS_VARIABLE|RETURNS_VALUE,NONE,true,false,Creational
boolean,false,other,other,other->other,0,false,false,false,false,false,false,false,false,false,false,domain_or_internal,LOCAL,hasSquare,guard,false,false,false,false,false,false,false,true,NONE,10,6,8,false,false,false,false,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,true,false,false,false,true,false,true,false,false,false,false,false,false,false,false,false,false,false,OTHER_USED,EXISTENCE_CHECK,NONE,RETURNS_VALUE,NONE,false,false,Validate/Guard
java.util.stream.Stream,false,other,external,other->external,0,false,false,false,false,false,true,false,false,false,false,collection,CHAINED,stream,other,false,false,false,false,false,false,false,false,NONE,6,6,1,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,true,false,false,false,false,true,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false,false,false,RETURNED|CHAINED,OTHER,NONE,UNRESOLVED,UNRESOLVED,false,false,Compute/Transform
java.lang.String,false,other,external,other->external,1,false,false,false,false,false,false,true,false,false,false,static_type,STATIC,toString,other,false,false,false,false,false,false,false,false,VARIABLE,2,2,32,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,true,true,false,false,false,false,true,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false,false,false,PASSED_AS_ARGUMENT,OTHER,NONE,UNRESOLVED,UNRESOLVED,false,false,Compute/Transform
java.lang.StringBuilder,false,other,external,other->external,1,false,false,false,false,false,false,false,false,true,false,variable,PARAMETER,append,other,false,false,false,false,false,false,false,false,VARIABLE,15,27,22,true,true,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,true,IGNORED,OTHER,NONE,UNRESOLVED,UNRESOLVED,false,false,Compute/Transform
void,true,other,unknown,other->unknown,2,true,false,false,false,false,false,true,false,false,false,chained_call,CHAINED,param,other,false,false,false,false,false,false,false,false,STRING_LITERAL|STRING_LITERAL,11,2,16,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,true,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false,false,false,PASSED_AS_ARGUMENT|CHAINED,OTHER,NONE,UNRESOLVED,UNRESOLVED,false,false,Control/Orchestrate
boolean,false,other,external,other->external,1,false,false,false,false,false,false,false,false,false,false,collection,PARAMETER,add,command,false,false,false,false,false,false,false,true,VARIABLE,8,8,11,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,true,false,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,OTHER_USED,MUTATOR,NONE,UNRESOLVED,UNRESOLVED,false,false,Command/Mutate
void,true,other,unknown,other->unknown,1,false,false,false,true,false,false,false,false,false,false,domain_or_internal,THIS,assertThat,other,false,false,false,false,false,false,false,false,INVOCATION,3,2,2,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,true,false,true,false,false,false,true,false,false,false,false,false,false,false,CHAINED,VALIDATOR,NONE,UNRESOLVED,UNRESOLVED,false,false,Validate/Guard
void,true,other,unknown,other->unknown,2,true,false,false,false,false,false,true,false,false,false,chained_call,CHAINED,param,other,false,false,false,false,false,false,false,false,STRING_LITERAL|STRING_LITERAL,8,10,16,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,true,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false,false,false,PASSED_AS_ARGUMENT|CHAINED,OTHER,NONE,UNRESOLVED,UNRESOLVED,false,false,Control/Orchestrate
java.util.Map,false,other,other,other->other,2,false,false,false,false,false,true,false,false,false,false,static_type,STATIC,convert,other,false,false,false,false,false,false,false,false,VARIABLE|VARIABLE,1,3,4,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,true,false,false,true,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,RETURNED,CONVERSION,CONVERT,RETURNS_VALUE,NONE,false,false,Compute/Transform
void,true,other,unknown,other->unknown,1,true,false,false,false,false,false,false,false,false,false,controller,THIS,post,other,false,false,false,false,false,false,false,false,STRING_LITERAL,6,19,2,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false,false,false,CHAINED,OTHER,NONE,UNRESOLVED,UNRESOLVED,false,false,Control/Orchestrate
void,true,other,other,other->other,1,false,false,false,false,false,false,false,false,false,false,domain_or_internal,FIELD,registerPlayer,other,false,false,false,false,false,false,false,false,VARIABLE,4,5,4,false,false,false,false,false,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,true,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,IGNORED,OTHER,NONE,WRITES_FIELD|ASSIGNS_VARIABLE|CALLS_MUTATOR,SuppressWarnings,false,false,Command/Mutate
com.fsck.k9.mail.Multipart,false,other,other,other->other,0,false,false,false,false,true,false,false,false,false,false,static_type,STATIC,newInstance,other,false,false,false,false,false,false,false,false,NONE,11,9,5,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,ASSIGNED,CREATION,NONE,UNRESOLVED,UNRESOLVED,false,false,Creational
java.lang.String,false,other,external,other->external,1,false,false,false,false,false,false,true,false,true,false,static_type,STATIC,toString,other,false,false,false,false,false,false,false,false,VARIABLE,14,39,32,true,false,true,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,true,true,false,false,true,true,false,false,false,false,true,false,false,false,true,false,false,true,false,false,true,false,false,false,false,false,false,false,PASSED_AS_ARGUMENT,OTHER,NONE,UNRESOLVED,UNRESOLVED,false,false,Compute/Transform
Uri.Builder,false,other,unknown,other->unknown,0,false,false,false,false,true,false,false,false,false,false,chained_call,CHAINED,buildUpon,other,false,false,false,false,false,false,false,false,NONE,4,17,1,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,true,false,false,false,true,false,false,false,false,false,false,true,false,false,true,false,false,false,ASSIGNED|CHAINED,CREATION,BUILD,UNRESOLVED,UNRESOLVED,false,false,Creational
void,true,other,other,other->other,1,false,false,false,false,false,false,false,false,false,false,domain_or_internal,LOCAL,buildAsync,other,false,false,false,false,false,false,false,false,VARIABLE,10,20,12,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,true,false,false,false,false,true,false,false,false,false,false,true,false,false,true,false,false,true,IGNORED,CREATION,BUILD,WRITES_FIELD|ASSIGNS_VARIABLE|RETURNS_VALUE,NONE,false,false,Creational
com.fsck.k9.fragment.ConfirmationDialogFragment,false,other,other,other->other,5,true,true,false,false,false,true,false,false,false,false,static_type,STATIC,newInstance,other,false,false,false,false,false,false,false,false,VARIABLE|VARIABLE|VARIABLE|NULL|VARIABLE,1,7,1,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,true,false,false,false,false,true,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,RETURNED,CREATION,NONE,CALLS_MUTATOR|RETURNS_VALUE,NONE,false,false,Creational
java.lang.StringBuilder,false,other,external,other->external,1,false,false,false,false,false,false,false,false,true,true,chained_call,CHAINED,append,other,false,false,false,false,false,false,false,false,BINARY,20,16,1,true,false,true,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,true,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false,false,true,CHAINED,OTHER,NONE,UNRESOLVED,UNRESOLVED,false,false,Compute/Transform
nl.tudelft.jpacman.board.Board,false,other,unknown,other->unknown,0,false,false,false,false,true,false,false,false,false,false,domain_or_internal,CHAINED,getBoard,query,true,false,false,false,false,false,false,false,NONE,8,10,7,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,true,false,true,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,ASSIGNED|CHAINED,ACCESSOR,NONE,UNRESOLVED,UNRESOLVED,false,false,Query/Retrieve
void,true,other,other,other->other,3,false,false,false,true,false,false,false,false,false,false,static_type,STATIC,buildWhereClause,other,false,false,false,false,false,false,false,false,INVOCATION|VARIABLE|VARIABLE,9,46,1,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,true,false,false,false,false,true,false,false,false,false,false,true,false,false,true,false,false,true,IGNORED,CREATION,BUILD,NONE,NONE,false,false,Creational
void,true,other,unknown,other->unknown,0,false,false,false,false,false,false,false,false,false,false,chained_call,CHAINED,isFalse,guard,false,false,false,false,false,false,false,true,NONE,17,7,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,CHAINED,EXISTENCE_CHECK,NONE,UNRESOLVED,UNRESOLVED,false,false,Validate/Guard
boolean,false,other,external,other->external,1,false,false,false,false,false,false,false,false,false,false,collection,PARAMETER,add,command,false,false,false,false,false,false,false,true,VARIABLE,8,8,11,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,true,false,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,OTHER_USED,MUTATOR,NONE,UNRESOLVED,UNRESOLVED,false,false,Command/Mutate
void,true,other,other,other->other,0,false,false,false,false,false,false,false,false,false,false,domain_or_internal,LOCAL,start,other,false,false,false,false,false,false,false,false,NONE,12,15,3,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,IGNORED,OTHER,NONE,WRITES_FIELD|ASSIGNS_VARIABLE|CALLS_MUTATOR,NONE,false,false,Command/Mutate
void,true,other,unknown,other->unknown,2,true,false,false,false,false,false,true,false,false,false,chained_call,CHAINED,param,other,false,false,false,false,false,false,false,false,STRING_LITERAL|STRING_LITERAL,11,19,16,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,true,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false,false,false,PASSED_AS_ARGUMENT|CHAINED,OTHER,NONE,UNRESOLVED,UNRESOLVED,false,false,Control/Orchestrate
java.lang.StringBuilder,false,other,external,other->external,1,false,false,false,false,false,false,false,false,true,true,chained_call,CHAINED,append,other,false,false,false,false,false,false,false,false,VARIABLE,20,16,1,true,false,true,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,true,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false,false,true,CHAINED,OTHER,NONE,UNRESOLVED,UNRESOLVED,false,false,Compute/Transform
java.util.stream.Stream,false,other,external,other->external,1,false,false,false,true,true,false,false,false,false,false,stream,CHAINED,filter,other,false,false,false,false,false,false,false,false,CtLambdaImpl,20,16,2,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,true,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false,false,false,ASSIGNED|CHAINED,OTHER,NONE,UNRESOLVED,UNRESOLVED,false,false,Compute/Transform
java.lang.StringBuilder,false,other,external,other->external,1,false,false,false,false,false,false,false,false,true,false,variable,LOCAL,append,other,false,false,false,false,false,false,false,false,BINARY,25,14,22,true,false,true,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,true,IGNORED,OTHER,NONE,UNRESOLVED,UNRESOLVED,false,false,Compute/Transform
void,true,other,other,other->other,0,false,false,false,false,false,false,false,false,false,false,domain_or_internal,FIELD,refresh,other,false,false,false,false,false,false,false,false,NONE,2,5,1,false,false,false,false,false,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,true,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,IGNORED,OTHER,NONE,ASSIGNS_VARIABLE|CALLS_MUTATOR,NONE,true,false,Command/Mutate
void,true,other,external,other->external,1,false,false,false,false,false,false,false,false,false,true,chained_call,CHAINED,setText,command,false,false,false,false,false,false,false,false,VARIABLE,6,5,1,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,true,false,false,false,false,true,false,true,false,false,true,false,true,false,false,false,false,false,false,false,false,false,false,CHAINED,MUTATOR,NONE,UNRESOLVED,UNRESOLVED,false,false,Command/Mutate
boolean,false,other,other,other->other,0,false,false,false,false,false,false,false,true,false,false,domain_or_internal,THIS,isAnyPlayerAlive,guard,false,false,false,false,false,false,false,true,NONE,6,17,2,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,true,true,false,false,true,false,true,false,false,false,false,false,false,false,false,false,false,false,USED_IN_CONDITION,EXISTENCE_CHECK,NONE,RETURNS_VALUE,SuppressWarnings,false,false,Validate/Guard
void,true,other,unknown,other->unknown,2,true,false,false,false,false,false,true,false,false,false,chained_call,CHAINED,param,other,false,false,false,false,false,false,false,false,STRING_LITERAL|STRING_LITERAL,11,2,16,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,true,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false,false,false,PASSED_AS_ARGUMENT|CHAINED,OTHER,NONE,UNRESOLVED,UNRESOLVED,false,false,Control/Orchestrate
void,true,other,unknown,other->unknown,0,false,false,false,false,true,false,true,false,false,false,chained_call,CHAINED,build,other,false,false,false,false,false,false,false,false,NONE,7,7,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,true,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,true,false,false,true,false,false,false,ASSIGNED|PASSED_AS_ARGUMENT|CHAINED,CREATION,BUILD,UNRESOLVED,UNRESOLVED,false,false,Compute/Transform
void,true,other,other,other->other,3,false,false,false,false,false,false,false,false,true,false,static_type,STATIC,buildWhereClauseInternal,other,false,false,false,false,false,false,false,false,VARIABLE|VARIABLE|VARIABLE,6,6,2,true,true,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,true,false,false,false,false,false,true,false,false,true,false,false,true,IGNORED,CREATION,BUILD,CALLS_MUTATOR,NONE,false,false,Creational
void,true,controller,external,controller->external,2,true,false,false,false,false,false,false,false,false,false,variable,PARAMETER,addFlashAttribute,command,false,false,false,false,false,false,false,false,STRING_LITERAL|STRING_LITERAL,4,14,5,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,true,true,false,false,false,false,false,false,false,false,false,false,true,true,true,false,false,true,false,false,false,false,false,false,false,false,false,false,IGNORED,MUTATOR,NONE,UNRESOLVED,UNRESOLVED,false,false,Control/Orchestrate
java.util.Optional,false,other,external,other->external,1,false,false,false,true,false,true,false,false,true,false,static_type,STATIC,ofNullable,other,false,false,false,false,false,false,false,false,INVOCATION,8,4,3,true,true,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,true,false,false,true,false,true,false,false,false,true,false,false,false,false,false,false,true,false,false,false,true,false,false,RETURNED,CREATION,NONE,UNRESOLVED,UNRESOLVED,false,false,Creational
void,true,other,unknown,other->unknown,1,true,false,false,false,false,false,false,false,true,false,chained_call,CHAINED,append,other,false,false,false,false,false,false,false,false,STRING_LITERAL,25,14,2,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,CHAINED,OTHER,NONE,UNRESOLVED,UNRESOLVED,false,false,Compute/Transform
void,true,other,external,other->external,1,false,false,false,false,false,false,true,false,false,false,static_type,STATIC,any,other,false,false,false,false,false,false,false,false,VARIABLE,16,19,5,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,true,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false,false,false,PASSED_AS_ARGUMENT,OTHER,NONE,UNRESOLVED,UNRESOLVED,false,false,Control/Orchestrate
