ReturnType,IsVoidCall,CallerLayer,CalleeLayer,LayerRelation,ArgCount,HasLiteralArg,HasNullArg,HasBooleanArg,HasNestedInvocationArg,AssignedToVariable,ReturnedDirectly,PassedAsArgument,InIfCondition,InsideIfBody,InsideLoop,ReceiverCategory,ReceiverOrigin,MethodName,NamePattern,NameStartsWithGet,NameStartsWithFind,NameStartsWithSave,NameStartsWithDelete,NameStartsWithUpdate,NameContainsValidate,NameContainsCheck,BooleanLikeCall,ArgumentTypePattern,CallerMethodFanOut,CallerClassFanOut,CalleeMethodFanIn,GuardedByIf,GuardedByNullCheck,GuardedByBooleanCheck,GuardedByInstanceofCheck,PrecededByGuardClause,ReceiverIsProjectType,ReceiverIsExternalType,ReceiverIsFieldDependency,NameStartsWithNotify,NameStartsWithPublish,NameStartsWithEmit,NameStartsWithDispatch,NameStartsWithFire,NameStartsWithSend,ReceiverLooksLikeObserverPublisher,ReceiverLooksLikeEventBus,ReceiverLooksLikeListenerRegistry,AnyArgumentLooksLikeEvent,AnyArgumentLooksLikeMessage,FollowsStateMutationNearby,CrossLayerCall,CallsDependencyField,InsideDelegationChain,HasChainedOrNestedDelegation,ReturnsBoolean,ReturnsCollection,ReturnsOptional,ReturnsProjectType,ReturnsExternalType,MethodLooksAccessor,MethodLooksMutator,CallerLooksControllerMethod,CalleeLooksQueryMethod,CalleeLooksCommandMethod,CalleeLooksValidatorMethod,PreviousStatementContainsMutation,InvocationResultUsedInComparison,InvocationResultUsedInNullCheck,InvocationFeedsAnotherCall,IsFactoryLikeCall,ReturnsNewProjectType,MethodNameStartsWithCreate,MethodNameStartsWithBuild,MethodNameStartsWithOf,MethodNameStartsWithFrom,ReceiverLooksLikeFactory,ResultUsageKind,CalleeNameAction,ComputeTransformNameHint,CalleeBodySummary,CalleeAnnotations,ReceiverFieldInjectedDependency,IsLoggingCall,ManualLabel
boolean,false,other,external,other->external,1,false,false,false,false,false,false,false,false,true,true,collection,LOCAL,add,command,false,false,false,false,false,false,false,true,VARIABLE,6,6,11,true,true,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,true,false,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,IGNORED,MUTATOR,NONE,UNRESOLVED,UNRESOLVED,false,false,Validate/Guard
void,true,other,unknown,other->unknown,1,false,false,false,false,false,false,false,false,false,false,domain_or_internal,THIS,assertThat,other,false,false,false,false,false,false,false,false,VARIABLE,8,10,8,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true,false,false,false,true,false,false,false,false,false,false,false,CHAINED,VALIDATOR,NONE,UNRESOLVED,UNRESOLVED,false,false,Validate/Guard
org.springframework.samples.petclinic.owner.Pet,false,controller,other,controller->other,1,false,false,false,false,true,false,false,false,false,false,domain_or_internal,PARAMETER,getPet,query,true,false,false,false,false,false,false,false,VARIABLE,11,16,7,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,true,false,true,false,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,ASSIGNED,ACCESSOR,NONE,RETURNS_VALUE,Entity|Table,false,false,Query/Retrieve
com.fsck.k9.activity.misc.Attachment,false,other,other,other->other,5,true,false,true,false,true,false,false,false,false,false,static_type,STATIC,createAttachment,command,false,false,false,false,false,false,false,false,VARIABLE|VARIABLE|VARIABLE|BOOLEAN_LITERAL|BOOLEAN_LITERAL,5,24,3,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false,true,true,true,false,false,false,false,ASSIGNED,CREATION,NONE,RETURNS_VALUE|RETURNS_NEW_OBJECT,NONE,false,false,Creational
int,false,other,other,other->other,0,false,false,false,false,true,false,false,false,false,false,domain_or_internal,LOCAL,getHeight,query,true,false,false,false,false,false,false,false,NONE,6,4,6,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,true,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,ASSIGNED,ACCESSOR,NONE,RETURNS_VALUE,NONE,false,false,Query/Retrieve
com.fsck.k9.mailstore.MessageStore,false,controller,other,controller->other,1,false,false,false,false,true,false,false,false,true,false,domain_or_internal,FIELD,getMessageStore,query,true,false,false,false,false,false,false,false,VARIABLE,31,68,14,true,false,true,false,false,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,true,true,false,false,false,false,false,true,false,true,false,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,ASSIGNED,ACCESSOR,NONE,UNRESOLVED,UNRESOLVED,true,false,Query/Retrieve
java.lang.String,false,other,external,other->external,0,false,false,false,false,true,false,false,false,false,true,chained_call,CHAINED,trim,other,false,false,false,false,false,false,false,false,NONE,20,16,1,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,true,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,ASSIGNED|CHAINED,OTHER,NONE,UNRESOLVED,UNRESOLVED,false,false,Compute/Transform
com.fsck.k9.Account,false,controller,other,controller->other,1,false,false,false,false,true,false,false,false,false,true,domain_or_internal,FIELD,getAccount,query,true,false,false,false,false,false,false,false,VARIABLE,6,68,5,false,false,false,false,false,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,true,true,false,false,false,false,false,true,false,true,false,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,ASSIGNED,ACCESSOR,NONE,UNRESOLVED,UNRESOLVED,true,false,Query/Retrieve
void,true,other,other,other->other,1,false,false,false,true,false,false,false,false,false,false,domain_or_internal,LOCAL,setBirthDate,command,false,false,false,false,false,false,false,false,INVOCATION,11,19,7,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,true,false,false,false,false,true,false,true,false,false,true,false,true,false,false,false,false,false,false,false,false,false,false,IGNORED,MUTATOR,NONE,WRITES_FIELD|ASSIGNS_VARIABLE,Entity|Table,false,false,Command/Mutate
void,true,other,other,other->other,2,false,false,false,false,false,false,false,false,false,false,domain_or_internal,THIS,buildMessageOnActivityResult,other,false,false,false,false,false,false,false,false,VARIABLE|VARIABLE,1,1,1,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,true,false,false,false,false,true,true,false,false,true,false,false,true,CHAINED,CREATION,BUILD,UNRESOLVED,NONE,false,false,Creational
void,true,other,external,other->external,1,false,false,false,false,false,false,false,false,true,false,field,FIELD,sendEmptyMessage,other,false,false,false,false,false,false,false,false,VARIABLE,68,72,5,true,false,true,false,false,false,true,true,false,false,false,false,false,true,false,false,false,false,true,true,false,true,false,false,false,false,false,false,false,false,false,false,true,false,false,true,false,false,false,false,false,false,false,false,false,false,IGNORED,NOTIFICATION,NONE,UNRESOLVED,UNRESOLVED,true,false,Notify/Publish
nl.tudelft.jpacman.board.Square,false,other,other,other->other,0,false,false,false,false,true,false,true,false,false,false,domain_or_internal,THIS,getSquare,query,true,false,false,false,false,false,false,false,NONE,9,4,9,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,true,false,false,false,true,false,true,false,false,true,false,false,false,false,false,true,false,false,false,false,false,false,false,ASSIGNED|PASSED_AS_ARGUMENT,ACCESSOR,NONE,RETURNS_VALUE,NONE,false,false,Query/Retrieve
void,true,domain,domain,domain->domain,1,true,false,false,false,false,false,false,false,false,false,domain_or_internal,LOCAL,setLastName,command,false,false,false,false,false,false,false,false,STRING_LITERAL,13,8,8,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,true,false,true,false,false,true,false,true,false,false,false,false,false,false,false,false,false,false,IGNORED,MUTATOR,NONE,WRITES_FIELD|ASSIGNS_VARIABLE,MappedSuperclass,false,false,Command/Mutate
void,true,other,other,other->other,1,false,false,false,true,false,false,false,false,false,false,domain_or_internal,FIELD,setEmail,command,false,false,false,false,false,false,false,false,INVOCATION,12,13,1,false,false,false,false,false,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true,false,false,false,false,false,false,true,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,IGNORED,MUTATOR,NONE,UNRESOLVED,UNRESOLVED,false,false,Command/Mutate
void,true,other,external,other->external,1,true,false,false,false,false,false,false,false,false,false,variable,LOCAL,putNull,other,false,false,false,false,false,false,false,false,STRING_LITERAL,3,39,4,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,IGNORED,MUTATOR,NONE,UNRESOLVED,UNRESOLVED,false,false,Command/Mutate
void,true,controller,controller,controller->controller,3,false,false,false,false,false,false,false,false,false,true,controller,LOCAL,synchronizeMailboxFailed,other,false,false,false,false,false,false,false,false,VARIABLE|VARIABLE|VARIABLE,5,11,4,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,true,false,true,false,false,false,false,false,false,false,false,false,true,false,false,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,IGNORED,OTHER,NONE,UNRESOLVED,NONE,false,false,Command/Mutate
android.content.Context,false,other,unknown,other->unknown,0,false,false,false,false,true,false,false,false,false,false,domain_or_internal,THIS,getContext,query,true,false,false,false,false,false,false,false,NONE,9,11,26,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,true,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,ASSIGNED,ACCESSOR,NONE,UNRESOLVED,UNRESOLVED,false,false,Query/Retrieve
void,true,other,unknown,other->unknown,1,false,false,false,true,false,false,false,false,false,false,chained_call,CHAINED,andExpect,other,false,false,false,false,false,false,false,false,INVOCATION,12,19,28,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false,false,false,CHAINED,OTHER,NONE,UNRESOLVED,UNRESOLVED,false,false,Validate/Guard
void,true,other,other,other->other,2,false,false,false,false,false,false,false,false,false,true,domain_or_internal,THIS,log,other,false,false,false,false,false,false,false,false,VARIABLE|VARIABLE,12,15,1,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,true,false,false,false,false,true,false,true,false,false,false,false,false,false,false,false,false,false,IGNORED,LOGGER,NONE,NONE,Disabled,false,false,Unknown/Mixed
int,false,other,other,other->other,0,false,false,false,false,false,false,true,false,false,false,domain_or_internal,LOCAL,getHeight,query,true,false,false,false,false,false,false,false,NONE,4,5,1,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,true,false,false,false,false,true,true,false,false,true,false,false,false,false,false,true,false,false,false,false,false,false,false,PASSED_AS_ARGUMENT,ACCESSOR,NONE,RETURNS_VALUE,Override,false,false,Query/Retrieve
com.fsck.k9.mailstore.LocalMessage,false,controller,other,controller->other,1,true,false,false,false,false,false,true,false,false,false,domain_or_internal,FIELD,getMessage,query,true,false,false,false,false,false,false,false,STRING_LITERAL,21,19,13,false,false,false,false,false,true,false,true,false,false,false,false,false,false,false,false,false,false,true,false,true,true,true,true,false,false,false,true,false,true,false,true,true,false,false,false,false,false,true,false,false,false,false,false,false,false,PASSED_AS_ARGUMENT,ACCESSOR,NONE,ASSIGNS_VARIABLE|RETURNS_VALUE|RETURNS_NEW_OBJECT,NONE,false,false,Query/Retrieve
nl.tudelft.jpacman.level.Level,false,other,other,other->other,0,false,false,false,false,false,false,false,true,false,false,domain_or_internal,THIS,getLevel,query,true,false,false,false,false,false,false,false,NONE,6,3,7,false,false,false,false,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true,false,false,true,false,false,false,true,false,true,false,false,false,false,false,false,false,USED_IN_CONDITION|USED_IN_COMPARISON|CHAINED,ACCESSOR,NONE,UNRESOLVED,NONE,false,false,Query/Retrieve
boolean,false,other,external,other->external,1,false,false,false,false,false,false,false,false,false,false,collection,CHAINED,add,command,false,false,false,false,false,false,false,true,VARIABLE,2,2,2,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,true,false,false,false,true,false,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,CHAINED,MUTATOR,NONE,UNRESOLVED,UNRESOLVED,false,false,Command/Mutate
void,true,other,other,other->other,0,false,false,false,false,false,false,false,false,true,false,domain_or_internal,THIS,notifyObserversLevelLost,other,false,false,false,false,false,false,false,false,NONE,6,17,1,true,false,true,false,false,true,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,IGNORED,NOTIFICATION,NONE,NONE,SuppressWarnings,false,false,Notify/Publish
void,true,other,other,other->other,1,true,true,false,false,false,false,false,false,false,false,domain_or_internal,FIELD,setBirthDate,command,false,false,false,false,false,false,false,false,NULL,6,5,7,false,false,false,false,false,true,false,true,false,false,false,false,false,false,false,false,false,false,false,true,false,true,false,false,false,false,false,false,true,false,true,false,false,true,false,true,false,false,false,false,false,false,false,false,false,false,IGNORED,MUTATOR,NONE,WRITES_FIELD|ASSIGNS_VARIABLE,Entity|Table,false,false,Command/Mutate
void,true,other,unknown,other->unknown,1,false,false,false,false,false,false,false,false,false,false,collection,THIS,sendMessage,other,false,false,false,false,false,false,false,false,VARIABLE,2,5,4,false,false,false,false,false,true,false,false,false,false,false,false,false,true,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,IGNORED,NOTIFICATION,NONE,UNRESOLVED,UNRESOLVED,false,false,Notify/Publish
java.lang.String,false,other,other,other->other,1,false,false,false,false,true,false,false,false,false,true,domain_or_internal,FIELD,format,other,false,false,false,false,false,false,false,false,VARIABLE,6,5,1,false,false,false,false,false,true,false,true,false,false,false,false,false,false,false,false,false,false,false,true,false,true,false,false,false,false,false,false,true,false,false,false,true,false,false,true,false,false,false,false,false,false,false,false,false,false,ASSIGNED,CONVERSION,FORMAT,UNRESOLVED,NONE,false,false,Compute/Transform
void,true,controller,unknown,controller->unknown,1,false,false,false,false,false,false,false,false,false,false,chained_call,CHAINED,sendMessage,other,false,false,false,false,false,false,false,false,VARIABLE,7,19,4,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,true,true,false,false,false,true,false,false,false,false,false,false,false,true,true,false,false,true,false,false,false,false,false,false,false,false,false,false,CHAINED,NOTIFICATION,NONE,UNRESOLVED,UNRESOLVED,false,false,Notify/Publish
java.lang.String,false,other,external,other->external,0,false,false,false,false,false,false,false,true,false,true,variable,LOCAL,toString,other,false,false,false,false,false,false,false,false,NONE,20,16,2,false,false,false,false,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false,false,false,USED_IN_CONDITION|CHAINED,OTHER,NONE,UNRESOLVED,UNRESOLVED,false,false,Compute/Transform
void,true,other,unknown,other->unknown,1,false,false,false,true,false,false,false,false,false,false,domain_or_internal,THIS,assertThat,other,false,false,false,false,false,false,false,false,INVOCATION,17,7,6,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,true,false,true,false,false,false,true,false,false,false,false,false,false,false,CHAINED,VALIDATOR,NONE,UNRESOLVED,UNRESOLVED,false,false,Validate/Guard
void,true,other,external,other->external,0,false,false,false,false,false,false,true,false,false,false,variable,LOCAL,getBody,query,true,false,false,false,false,false,false,false,NONE,10,6,2,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,true,false,false,false,false,false,true,false,false,true,false,false,false,false,false,true,false,false,false,false,false,false,false,PASSED_AS_ARGUMENT,ACCESSOR,NONE,UNRESOLVED,UNRESOLVED,false,false,Query/Retrieve
void,true,other,other,other->other,2,false,false,false,false,false,false,false,false,true,false,domain_or_internal,FIELD,pacmanMoved,other,false,false,false,false,false,false,false,false,VARIABLE|VARIABLE,4,3,1,true,false,true,false,false,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,true,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,IGNORED,OTHER,NONE,UNRESOLVED,NONE,false,false,Command/Mutate
void,true,other,other,other->other,2,false,false,false,false,false,false,false,false,false,false,domain_or_internal,THIS,setFlagInternal,command,false,false,false,false,false,false,false,false,VARIABLE|VARIABLE,28,19,2,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,true,true,false,false,false,false,false,false,false,false,true,false,true,false,false,true,false,true,false,false,false,false,false,false,false,false,false,false,IGNORED,MUTATOR,NONE,CALLS_MUTATOR,NONE,false,false,Command/Mutate
org.springframework.data.domain.Page,false,service,other,service->other,2,true,false,false,false,true,false,false,false,false,false,repository,FIELD,findByLastNameStartingWith,query,false,true,false,false,false,false,false,false,STRING_LITERAL|VARIABLE,13,18,7,false,false,false,false,false,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,true,true,false,false,false,false,false,false,true,true,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,ASSIGNED,FINDER,NONE,UNRESOLVED,NONE,true,false,Query/Retrieve
nl.tudelft.jpacman.level.Player,false,other,external,other->external,1,false,false,false,false,true,false,false,false,false,false,static_type,STATIC,mock,other,false,false,false,false,false,false,false,false,VARIABLE,4,5,13,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,ASSIGNED,OTHER,NONE,UNRESOLVED,UNRESOLVED,false,false,Control/Orchestrate
void,true,other,other,other->other,1,false,false,false,false,false,false,false,false,true,false,domain_or_internal,CHAINED,addObserver,command,false,false,false,false,false,false,false,false,THIS,6,3,1,true,false,true,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,true,false,false,false,false,true,false,true,false,false,true,false,true,false,false,false,false,false,false,false,false,false,false,CHAINED,MUTATOR,NONE,CALLS_MUTATOR,SuppressWarnings,false,false,Command/Mutate
android.content.Context,false,other,unknown,other->unknown,0,false,false,false,false,true,false,false,false,false,false,domain_or_internal,THIS,getContext,query,true,false,false,false,false,false,false,false,NONE,2,32,26,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,true,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,ASSIGNED,ACCESSOR,NONE,UNRESOLVED,UNRESOLVED,false,false,Query/Retrieve
void,true,other,other,other->other,0,false,false,false,false,false,false,false,false,true,false,domain_or_internal,THIS,onViewButtonClick,other,false,false,false,false,false,false,false,false,NONE,3,11,1,true,false,true,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,IGNORED,OTHER,NONE,NONE,NONE,false,false,Command/Mutate
void,true,other,external,other->external,1,false,false,false,false,false,false,false,false,true,true,logger,FIELD,info,other,false,false,false,false,false,false,false,false,BINARY,12,10,1,true,false,true,false,false,false,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,IGNORED,LOGGER,NONE,UNRESOLVED,UNRESOLVED,true,true,Unknown/Mixed
void,true,controller,external,controller->external,0,false,false,false,false,false,false,true,false,false,false,variable,LOCAL,toList,other,false,false,false,false,false,false,false,false,NONE,5,7,1,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,true,false,false,false,false,false,false,false,true,true,false,false,false,false,false,true,false,false,false,false,false,false,false,PASSED_AS_ARGUMENT,OTHER,NONE,UNRESOLVED,UNRESOLVED,false,false,Compute/Transform
long,false,other,other,other->other,0,false,false,false,false,false,false,true,false,false,false,domain_or_internal,FIELD,getInterval,query,true,false,false,false,false,false,false,false,NONE,5,5,3,false,false,false,false,false,true,false,true,false,false,false,false,false,false,false,false,false,false,false,true,false,true,true,true,false,false,false,false,true,true,false,false,true,false,false,true,false,false,true,false,false,false,false,false,false,false,PASSED_AS_ARGUMENT,ACCESSOR,NONE,RETURNS_VALUE|RETURNS_NEW_OBJECT,NONE,true,false,Query/Retrieve
nl.tudelft.jpacman.level.Level,false,other,other,other->other,1,false,false,false,true,false,true,false,false,false,false,collection,CHAINED,parseMap,other,false,false,false,false,false,false,false,false,INVOCATION,3,9,1,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,true,false,false,false,true,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,RETURNED|CHAINED,CONVERSION,PARSE,RETURNS_VALUE|THROWS_EXCEPTION,SuppressFBWarnings,false,false,Compute/Transform
void,true,other,unknown,other->unknown,1,true,false,false,false,false,false,false,false,false,false,domain_or_internal,THIS,setDisplayedChild,command,false,false,false,false,false,false,false,false,NUMBER_LITERAL,5,5,4,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,true,false,false,true,false,true,false,false,false,false,false,false,false,false,false,false,IGNORED,MUTATOR,NONE,UNRESOLVED,UNRESOLVED,false,false,Command/Mutate
void,true,other,domain,other->domain,1,true,false,false,false,false,false,false,false,false,false,domain_or_internal,LOCAL,setFirstName,command,false,false,false,false,false,false,false,false,STRING_LITERAL,3,13,7,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,true,false,true,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,IGNORED,MUTATOR,NONE,WRITES_FIELD|ASSIGNS_VARIABLE,MappedSuperclass,false,false,Command/Mutate
void,true,other,unknown,other->unknown,1,false,false,false,false,false,false,false,false,false,false,chained_call,CHAINED,isEqualTo,guard,false,false,false,false,false,false,false,true,VARIABLE,3,2,10,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,CHAINED,EXISTENCE_CHECK,NONE,UNRESOLVED,UNRESOLVED,false,false,Validate/Guard
java.lang.String,false,other,external,other->external,2,false,false,false,false,false,false,false,false,true,true,collection,LOCAL,put,other,false,false,false,false,false,false,false,false,VARIABLE|VARIABLE,23,11,32,true,true,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,true,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,IGNORED,MUTATOR,NONE,UNRESOLVED,UNRESOLVED,false,false,Command/Mutate
void,true,controller,external,controller->external,3,true,false,false,false,false,false,false,false,false,false,static_type,STATIC,assertEquals,other,false,false,false,false,false,false,false,false,STRING_LITERAL|NUMBER_LITERAL|VARIABLE,3,7,9,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,true,true,false,true,false,false,false,false,false,false,false,false,false,false,false,IGNORED,VALIDATOR,NONE,UNRESOLVED,UNRESOLVED,false,false,Validate/Guard
void,true,controller,unknown,controller->unknown,1,false,false,false,false,false,false,false,false,false,false,chained_call,CHAINED,sendMessage,other,false,false,false,false,false,false,false,false,VARIABLE,4,19,4,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,true,false,false,false,false,true,false,false,false,false,false,false,false,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,CHAINED,NOTIFICATION,NONE,UNRESOLVED,UNRESOLVED,false,false,Notify/Publish
void,true,other,external,other->external,1,false,false,false,true,false,false,false,false,false,false,static_type,STATIC,when,other,false,false,false,false,false,false,false,false,INVOCATION,5,5,1,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,true,false,false,false,false,false,false,false,false,true,false,false,true,false,false,true,false,false,false,false,false,false,false,CHAINED,OTHER,NONE,UNRESOLVED,UNRESOLVED,false,false,Control/Orchestrate
nl.tudelft.jpacman.board.Direction,false,other,other,other->other,0,false,false,false,false,true,false,false,false,false,true,domain_or_internal,THIS,getRandomDirection,query,true,false,false,false,false,false,false,false,NONE,12,15,1,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,ASSIGNED,ACCESSOR,NONE,RETURNS_VALUE|RETURNS_NEW_OBJECT,Disabled,false,false,Query/Retrieve
java.util.List,false,other,other,other->other,0,false,false,false,false,false,false,false,false,true,false,domain_or_internal,THIS,getPets,query,true,false,false,false,false,false,false,false,NONE,3,11,5,true,false,true,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,true,true,false,false,true,false,false,false,false,false,true,false,false,false,false,false,false,false,CHAINED,ACCESSOR,NONE,RETURNS_VALUE,Entity|Table,false,false,Query/Retrieve
int,false,other,external,other->external,0,false,false,false,false,false,false,false,false,false,true,collection,LOCAL,size,other,false,false,false,false,false,false,false,false,NONE,6,6,5,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,true,false,false,false,true,false,false,false,false,false,false,false,false,false,USED_IN_CONDITION|USED_IN_COMPARISON,OTHER,NONE,UNRESOLVED,UNRESOLVED,false,false,Query/Retrieve
void,true,other,external,other->external,4,true,false,false,false,true,false,true,false,false,false,static_type,STATIC,newArrayList,other,false,false,false,false,false,false,false,false,STRING_LITERAL|STRING_LITERAL|STRING_LITERAL|STRING_LITERAL,8,10,1,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,true,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false,false,false,ASSIGNED|PASSED_AS_ARGUMENT,CREATION,NONE,UNRESOLVED,UNRESOLVED,false,false,Creational
nl.tudelft.jpacman.ui.PacManUI,false,other,other,other->other,1,false,false,false,true,true,false,false,false,false,false,domain_or_internal,LOCAL,build,other,false,false,false,false,false,false,false,false,INVOCATION,6,9,1,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,true,false,false,false,true,false,false,false,false,true,false,false,true,false,false,false,true,true,false,true,false,false,true,ASSIGNED,CREATION,BUILD,CALLS_MUTATOR|RETURNS_VALUE|RETURNS_NEW_OBJECT,NONE,false,false,Creational
java.util.List,false,other,external,other->external,2,false,false,false,true,true,false,true,false,false,false,static_type,STATIC,of,other,false,false,false,false,false,false,false,false,INVOCATION|CONSTRUCTOR,14,19,1,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,true,false,true,false,false,true,false,false,false,true,false,false,false,false,false,true,true,false,false,false,true,false,false,ASSIGNED|PASSED_AS_ARGUMENT,CREATION,NONE,UNRESOLVED,UNRESOLVED,false,false,Creational
